user_id,current_empathy,hitchhiker_count,datetime,category,typeof,payload
20251216130349,0,0,20251216130349,event,session_start,"session_started"
20251216130349,0,0,20251216130349,state,set_empathy,"0"
20251216130349,0,0,20251216130349,state,update_progress,"Hitchhiker 0"
20251216130349,0,0,20251216130351,state,update_empathy,"-5"
20251216130349,0,0,20251216130351,state,update_empathy,"-5"
20251216130349,0,0,20251216130351,action,dialogue_skip,"typing_skip"
20251216130349,0,0,20251216130352,action,dialogue_choice,"{""alignment"":""unspecified"",""decision_ms"":253,""line_id"":""28"",""line_text"":""Back again? Thought you'd speed off."",""text"":""Yeah, I'm watching you. #alignment=negative""}"
20251216130349,0,0,20251216130352,action,dialogue_skip,"typing_skip"
20251216130349,0,0,20251216130353,action,dialogue_skip,"typing_skip"
20251216130349,0,0,20251216130354,action,dialogue_choice,"{""alignment"":""unspecified"",""decision_ms"":1419,""line_id"":""41"",""line_text"":""This ride's cold, just like you."",""text"":""I'm dropping you off. #alignment=negative""}"
