user_id,current_empathy,hitchhiker_count,datetime,category,typeof,payload
20251216131138,0,0,20251216131138,event,session_start,"session_started"
20251216131138,0,0,20251216131139,state,set_empathy,"0"
20251216131138,0,0,20251216131139,state,update_progress,"Hitchhiker 0"
20251216131138,0,0,20251216131140,state,update_empathy,"-5"
20251216131138,0,0,20251216131141,action,dialogue_skip,"typing_skip"
20251216131138,0,0,20251216131143,state,update_empathy,"-5"
20251216131138,0,0,20251216131143,state,update_empathy,"-5"
20251216131138,0,0,20251216131144,action,dialogue_skip,"typing_skip"
20251216131138,0,0,20251216131145,action,dialogue_choice,"{""alignment"":""unspecified"",""decision_ms"":410,""line_id"":""28"",""line_text"":""Back again? Thought you'd speed off."",""text"":""Yeah, I'm watching you. #alignment=negative""}"
20251216131138,0,0,20251216131145,action,dialogue_skip,"typing_skip"
20251216131138,0,0,20251216131146,action,dialogue_skip,"typing_skip"
20251216131138,0,0,20251216131147,action,dialogue_choice,"{""alignment"":""unspecified"",""decision_ms"":825,""line_id"":""41"",""line_text"":""This ride's cold, just like you."",""text"":""I'm dropping you off. #alignment=negative""}"
20251216131138,0,0,20251216131147,action,dialogue_skip,"typing_skip"
20251216131138,0,0,20251216131148,action,dialogue_choice,"{""alignment"":""unspecified"",""decision_ms"":-1,""line_id"":""41"",""line_text"":""This ride's cold, just like you."",""text"":""Let's just get this over with. #alignment=neutral""}"
20251216131138,0,0,20251216131148,action,dialogue_skip,"typing_skip"
20251216131138,0,0,20251216131149,action,dialogue_skip,"typing_skip"
20251216131138,0,0,20251216131150,action,dialogue_choice,"{""alignment"":""unspecified"",""decision_ms"":667,""line_id"":""41"",""line_text"":""This ride's cold, just like you."",""text"":""I'm dropping you off. #alignment=negative""}"
20251216131138,0,0,20251216131150,action,dialogue_skip,"typing_skip"
