user_id,current_empathy,hitchhiker_count,datetime,category,typeof,payload
20251216125855,0,0,20251216125855,event,session_start,"session_started"
20251216125855,0,0,20251216125855,state,set_empathy,"0"
20251216125855,0,0,20251216125855,state,update_progress,"Hitchhiker 0"
20251216125855,0,0,20251216125857,state,update_empathy,"-5"
20251216125855,0,0,20251216125857,state,update_empathy,"-5"
20251216125855,0,0,20251216125858,action,dialogue_skip,"typing_skip"
20251216125855,0,0,20251216125859,action,dialogue_choice,"{""alignment"":""unspecified"",""decision_ms"":930,""line_id"":""28"",""line_text"":""Back again? Thought you'd speed off."",""text"":""Yeah, I'm watching you. #alignment=negative""}"
20251216125855,0,0,20251216125859,action,dialogue_skip,"typing_skip"
20251216125855,0,0,20251216125901,action,dialogue_choice,"{""alignment"":""unspecified"",""decision_ms"":1168,""line_id"":""41"",""line_text"":""This ride's cold, just like you."",""text"":""Whatever, stay in your lane. #alignment=neutral""}"
20251216125855,0,0,20251216125905,action,dialogue_choice,"{""alignment"":""unspecified"",""decision_ms"":-1,""line_id"":""41"",""line_text"":""This ride's cold, just like you."",""text"":""Let's just get this over with. #alignment=neutral""}"
20251216125855,0,0,20251216125905,action,dialogue_skip,"typing_skip"
20251216125855,0,0,20251216125906,action,dialogue_skip,"typing_skip"
20251216125855,0,0,20251216125908,action,dialogue_choice,"{""alignment"":""unspecified"",""decision_ms"":1575,""line_id"":""41"",""line_text"":""This ride's cold, just like you."",""text"":""Whatever, stay in your lane. #alignment=neutral""}"
20251216125855,0,0,20251216125909,state,update_empathy,"-5"
20251216125855,0,0,20251216125909,state,update_empathy,"-5"
20251216125855,0,0,20251216125910,action,dialogue_skip,"typing_skip"
20251216125855,0,0,20251216125911,action,dialogue_choice,"{""alignment"":""unspecified"",""decision_ms"":624,""line_id"":""28"",""line_text"":""Back again? Thought you'd speed off."",""text"":""Yeah, I'm watching you. #alignment=negative""}"
20251216125855,0,0,20251216125912,action,dialogue_skip,"typing_skip"
20251216125855,0,0,20251216125913,action,dialogue_skip,"typing_skip"
20251216125855,0,0,20251216125915,action,dialogue_choice,"{""alignment"":""unspecified"",""decision_ms"":2613,""line_id"":""41"",""line_text"":""This ride's cold, just like you."",""text"":""Whatever, stay in your lane. #alignment=neutral""}"
