user_id,current_empathy,hitchhiker_count,datetime,category,typeof,payload
20251216132129,0,0,20251216132129,event,session_start,"session_started"
20251216132129,0,0,20251216132130,state,set_empathy,"0"
20251216132129,0,0,20251216132130,state,update_progress,"Hitchhiker 0"
20251216132129,0,0,20251216132131,state,update_empathy,"-5"
20251216132129,0,0,20251216132131,action,dialogue_skip,"typing_skip"
20251216132129,0,0,20251216132133,state,update_empathy,"-5"
20251216132129,0,0,20251216132133,state,update_empathy,"-5"
20251216132129,0,0,20251216132133,action,dialogue_skip,"typing_skip"
20251216132129,0,0,20251216132134,action,dialogue_choice,"{""alignment"":""unspecified"",""decision_ms"":194,""line_id"":""28"",""line_text"":""Back again? Thought you'd speed off."",""text"":""Yeah, I'm watching you. #alignment=negative""}"
20251216132129,0,0,20251216132134,action,dialogue_skip,"typing_skip"
20251216132129,0,0,20251216132135,action,dialogue_skip,"typing_skip"
20251216132129,0,0,20251216132135,action,dialogue_choice,"{""alignment"":""unspecified"",""decision_ms"":659,""line_id"":""41"",""line_text"":""This ride's cold, just like you."",""text"":""I'm dropping you off. #alignment=negative""}"
20251216132129,0,0,20251216132136,action,dialogue_skip,"typing_skip"
20251216132129,0,0,20251216132137,action,dialogue_choice,"{""alignment"":""unspecified"",""decision_ms"":-1,""line_id"":""41"",""line_text"":""This ride's cold, just like you."",""text"":""Let's just get this over with. #alignment=neutral""}"
20251216132129,0,0,20251216132138,action,dialogue_skip,"typing_skip"
20251216132129,0,0,20251216132138,action,dialogue_skip,"typing_skip"
20251216132129,0,0,20251216132138,action,dialogue_choice,"{""alignment"":""unspecified"",""decision_ms"":220,""line_id"":""41"",""line_text"":""This ride's cold, just like you."",""text"":""Whatever, stay in your lane. #alignment=neutral""}"
